Ord_Fecha;Ord_Mesa;Ord_Propina;ID_mesa;ID_tipocliente
30/03/2014 21:50;4;0.17;6;1
16/02/2014 22:19;5;0.15;6;2
29/11/2014 23:02;5;0.2;5;1
1/10/2014 14:52;2;0.05;9;2
27/12/2014 15:21;6;0.14;9;1
29/10/2014 14:24;11;0.15;8;1
16/05/2014 23:45;17;0.12;7;2
31/08/2014 23:45;10;0.15;9;1
20/11/2014 17:31;16;0.11;2;2
19/01/2015 20:38;9;0.07;4;1
8/07/2014 12:57;9;0.13;7;1
17/01/2015 16:19;13;0.05;3;2
5/04/2014 15:50;9;0.07;6;1
18/07/2014 19:12;14;0.13;6;1
20/06/2014 14:38;14;0.09;2;1
25/04/2014 16:33;6;0.16;3;2
23/12/2014 17:45;16;0.1;6;2
19/12/2014 0:00;7;0.06;1;1
27/03/2014 21:50;1;0.06;8;2
1/07/2014 19:55;17;0.08;4;1
16/09/2014 20:38;5;0.13;4;2
2/02/2014 17:02;3;0.15;1;1
2/09/2014 17:45;10;0.17;3;1
14/02/2014 22:48;2;0.16;3;1
20/07/2014 14:24;8;0.12;1;1
13/04/2014 13:12;7;0.08;7;2
30/03/2014 13:55;17;0.07;1;1
5/06/2014 15:36;9;0.1;7;1
26/05/2014 21:07;6;0.09;3;1
12/05/2014 16:48;14;0.07;7;2
19/04/2014 23:31;1;0.14;6;2
8/09/2014 18:28;10;0.13;9;1
15/06/2014 23:16;14;0.14;3;1
1/03/2014 20:09;14;0.15;1;1
19/06/2014 14:38;2;0.08;6;1
26/01/2015 15:36;11;0.11;9;1
13/06/2014 16:19;8;0.16;3;2
17/11/2014 23:45;15;0.12;1;2
3/06/2014 18:00;4;0.06;8;2
13/02/2014 19:55;3;0.14;2;2
28/08/2014 16:48;9;0.12;7;1
25/04/2014 21:07;17;0.08;6;2
24/03/2014 19:40;15;0.16;3;2
22/02/2014 15:21;3;0.07;7;2
10/06/2014 20:52;12;0.14;2;2
6/11/2014 17:02;15;0.1;2;1
2/08/2014 19:12;16;0.07;2;1
7/06/2014 17:31;2;0.1;3;1
8/12/2014 21:21;6;0.14;8;2
17/12/2014 22:48;11;0.15;3;1
28/11/2014 14:52;16;0.15;6;1
28/03/2014 17:16;7;0.09;4;1
21/11/2014 16:19;6;0.17;8;1
25/11/2014 16:19;2;0.13;4;1
22/11/2014 17:31;9;0.07;8;1
25/11/2014 13:12;11;0.12;6;2
24/02/2014 22:33;5;0.14;7;1
4/11/2014 16:04;4;0.1;7;1
15/12/2014 17:02;10;0.17;3;2
13/10/2014 15:21;11;0.06;6;1
20/10/2014 15:21;15;0.07;3;1
8/09/2014 23:02;5;0.08;4;2
21/03/2014 16:19;9;0.1;4;2
14/10/2014 18:28;6;0.15;3;1
12/03/2014 15:21;1;0.05;9;1
9/09/2014 0:00;8;0.08;1;1
31/07/2014 23:45;12;0.15;6;1
22/05/2014 19:26;2;0.07;2;1
5/01/2015 16:33;6;0.11;3;1
4/12/2014 21:36;4;0.11;7;1
15/03/2014 18:28;8;0.08;6;1
12/07/2014 18:14;7;0.16;8;1
31/10/2014 0:00;6;0.06;9;1
20/10/2014 17:02;12;0.12;9;1
8/01/2015 22:33;16;0.13;8;1
7/06/2014 20:38;4;0.16;6;2
24/09/2014 15:50;14;0.08;4;1
12/03/2014 15:07;15;0.13;7;2
12/09/2014 20:24;8;0.2;5;1
22/06/2014 17:16;8;0.13;2;1
25/03/2014 22:04;3;0.11;3;2
22/02/2014 19:26;13;0.11;6;1
11/08/2014 21:07;16;0.16;8;1
19/12/2014 15:50;11;0.16;3;1
26/07/2014 19:12;1;0.15;3;2
4/06/2014 13:26;11;0.13;8;1
24/11/2014 19:55;10;0.05;4;1
25/09/2014 15:21;11;0.06;7;1
19/09/2014 13:55;3;0.08;3;1
13/06/2014 16:04;10;0.14;3;1
5/07/2014 18:43;3;0.13;7;1
18/10/2014 16:19;13;0.15;2;1
25/10/2014 13:12;5;0.07;2;1
29/08/2014 17:31;15;0.11;8;1
3/04/2014 23:31;3;0.12;1;1
1/08/2014 15:21;14;0.06;8;2
23/10/2014 22:48;14;0.1;3;1
2/09/2014 23:02;15;0.12;4;1
8/01/2015 16:19;1;0.12;6;1
1/03/2014 19:12;1;0.08;6;1
12/05/2014 23:45;14;0.13;7;1
9/01/2015 19:12;1;0.2;5;1
30/12/2014 13:26;13;0.16;4;1
3/02/2014 14:38;2;0.15;9;1
1/05/2014 22:04;15;0.08;3;1
27/09/2014 14:09;9;0.13;8;2
9/10/2014 23:45;15;0.1;9;2
2/02/2014 14:52;3;0.08;3;2
6/01/2015 14:52;8;0.1;9;1
25/12/2014 18:28;17;0.16;6;1
17/01/2015 17:31;10;0.09;7;1
11/03/2014 20:09;11;0.12;7;1
16/03/2014 17:31;17;0.13;8;1
25/10/2014 19:26;6;0.2;5;1
13/03/2014 21:21;3;0.1;7;1
10/03/2014 19:40;16;0.13;9;1
8/01/2015 16:19;4;0.1;4;1
31/03/2014 18:43;8;0.16;8;1
18/11/2014 14:24;1;0.07;1;2
30/07/2014 19:55;2;0.16;8;1
15/09/2014 20:52;5;0.1;8;2
22/01/2015 15:21;12;0.12;4;2
4/02/2014 15:50;9;0.17;2;1
28/04/2014 15:07;7;0.13;7;2
27/09/2014 23:02;1;0.2;5;1
27/02/2014 23:31;7;0.16;6;2
3/02/2014 0:00;8;0.15;6;1
14/02/2014 18:57;11;0.1;1;1
21/12/2014 17:16;13;0.13;1;2
15/10/2014 15:36;13;0.1;1;1
30/09/2014 14:24;6;0.1;7;1
8/08/2014 16:19;16;0.1;3;1
27/09/2014 21:07;2;0.2;5;1
9/11/2014 23:02;13;0.06;9;1
12/04/2014 23:31;2;0.17;2;1
28/07/2014 13:12;2;0.15;8;1
9/11/2014 17:02;12;0.08;7;1
10/07/2014 22:19;7;0.12;4;1
9/03/2014 21:21;17;0.17;6;1
11/04/2014 18:14;11;0.13;8;1
7/03/2014 18:28;11;0.05;1;1
3/07/2014 16:04;7;0.13;3;1
14/02/2014 15:07;10;0.12;3;1
21/04/2014 17:16;11;0.15;2;2
28/11/2014 18:28;8;0.2;5;1
19/02/2014 22:48;12;0.16;6;2
22/10/2014 22:04;16;0.16;8;1
12/09/2014 18:43;11;0.2;5;1
2/06/2014 16:33;14;0.06;3;1
12/01/2015 20:38;10;0.17;4;1
3/02/2014 20:52;2;0.11;7;1
8/07/2014 13:55;7;0.09;2;2
1/03/2014 23:16;16;0.06;9;1
10/11/2014 22:04;15;0.06;1;2
30/01/2015 22:48;1;0.2;5;1
11/05/2014 14:52;11;0.07;7;1
9/08/2014 13:12;13;0.09;8;2
19/09/2014 0:00;14;0.08;7;1
9/04/2014 17:31;7;0.08;7;2
21/02/2014 23:45;5;0.15;2;2
22/10/2014 22:04;10;0.12;3;1
14/11/2014 18:28;5;0.2;5;1
27/10/2014 20:09;2;0.11;3;1
8/08/2014 13:26;1;0.06;9;1
13/03/2014 19:26;14;0.16;1;2
23/01/2015 21:07;3;0.2;5;1
3/02/2014 14:24;8;0.16;8;1
5/04/2014 16:04;15;0.09;3;1
20/11/2014 22:04;3;0.1;3;2
30/08/2014 16:33;5;0.05;3;1
6/02/2014 16:33;3;0.05;1;2
12/02/2014 22:19;13;0.07;3;1
30/08/2014 17:16;11;0.1;4;1
18/08/2014 16:19;10;0.06;8;1
11/01/2015 0:00;5;0.2;5;1
20/04/2014 14:09;14;0.09;4;2
14/12/2014 15:07;10;0.09;1;1
11/07/2014 15:21;15;0.06;6;2
31/03/2014 14:09;3;0.16;7;1
15/03/2014 13:26;1;0.14;6;1
14/03/2014 19:12;8;0.13;3;1
5/01/2015 16:48;13;0.17;6;2
21/06/2014 15:36;2;0.05;8;1
18/05/2014 15:36;8;0.07;7;1
22/09/2014 19:12;10;0.13;3;1
27/05/2014 13:12;15;0.06;2;1
23/01/2015 22:19;12;0.2;5;1
1/09/2014 20:52;2;0.13;2;2
12/11/2014 15:07;14;0.05;7;1
27/03/2014 18:28;9;0.09;2;1
8/06/2014 18:28;12;0.17;9;1
20/01/2015 19:26;3;0.09;7;1
20/12/2014 20:52;13;0.2;5;1
28/08/2014 18:57;4;0.05;8;1
19/01/2015 14:38;2;0.12;9;1
20/10/2014 17:02;11;0.17;3;1
10/09/2014 14:38;6;0.12;1;1
8/01/2015 14:52;5;0.13;4;1
24/04/2014 19:40;4;0.12;2;2
15/12/2014 19:40;3;0.17;6;1
7/01/2015 13:40;6;0.11;9;2
19/06/2014 14:52;1;0.12;7;1
29/01/2015 15:21;2;0.1;9;1
21/12/2014 18:14;2;0.08;8;1
21/10/2014 17:45;8;0.05;2;2
18/05/2014 20:24;9;0.08;6;1
10/02/2014 18:28;1;0.12;3;1
15/06/2014 23:45;7;0.12;2;1
25/11/2014 22:48;2;0.05;1;2
29/01/2015 16:04;1;0.1;8;2
6/10/2014 21:07;13;0.09;1;2
1/11/2014 23:16;8;0.2;5;1
24/07/2014 18:43;9;0.17;9;1
18/03/2014 22:04;7;0.12;7;2
21/03/2014 14:38;11;0.12;4;1
13/08/2014 12:57;9;0.13;8;1
4/01/2015 20:24;5;0.08;1;1
19/12/2014 19:55;10;0.2;5;1
19/10/2014 23:02;9;0.07;2;1
23/03/2014 14:52;1;0.15;2;2
10/03/2014 23:31;5;0.13;9;2
23/12/2014 21:21;4;0.07;6;1
25/10/2014 23:31;10;0.2;5;1
23/06/2014 18:43;5;0.05;4;1
10/08/2014 15:36;14;0.05;9;1
19/03/2014 15:07;7;0.12;2;1
4/11/2014 23:45;16;0.06;6;1
21/07/2014 15:36;6;0.07;4;2
12/08/2014 16:04;6;0.08;3;1
2/12/2014 18:14;12;0.12;7;2
5/09/2014 0:00;12;0.15;4;1
24/09/2014 23:31;15;0.16;1;1
21/11/2014 20:38;3;0.2;5;1
8/03/2014 22:48;17;0.08;2;1
15/05/2014 18:14;15;0.13;1;1
11/11/2014 19:55;5;0.07;1;1
11/02/2014 17:02;17;0.14;4;1
17/10/2014 18:57;17;0.2;5;1
18/04/2014 20:38;9;0.06;7;2
21/03/2014 18:43;2;0.05;8;1
7/02/2014 20:38;4;0.11;3;1
12/04/2014 21:21;4;0.08;4;1
12/03/2014 15:50;5;0.05;6;1
23/02/2014 19:12;17;0.15;9;1
7/09/2014 16:19;13;0.14;3;2
19/12/2014 20:24;17;0.2;5;1
24/08/2014 12:57;3;0.05;9;1
6/05/2014 16:33;11;0.13;6;1
2/06/2014 17:45;13;0.14;3;1
14/11/2014 22:04;3;0.2;5;1
22/02/2014 22:48;16;0.12;9;1
16/03/2014 13:26;10;0.06;6;1
11/02/2014 13:55;16;0.07;3;2
22/11/2014 22:33;14;0.2;5;1
23/04/2014 20:38;3;0.05;7;1
4/08/2014 16:48;1;0.11;3;2
6/07/2014 22:04;11;0.13;4;1
22/02/2014 22:04;8;0.11;4;1
22/12/2014 21:21;11;0.11;7;1
31/07/2014 18:28;12;0.15;8;2
21/06/2014 19:26;8;0.16;3;1
27/12/2014 18:57;10;0.2;5;1
31/12/2014 20:24;7;0.16;4;1
11/03/2014 22:19;3;0.12;3;1
13/01/2015 13:26;2;0.16;6;1
3/08/2014 20:52;12;0.09;7;1
12/03/2014 17:31;14;0.11;6;2
28/10/2014 20:52;5;0.15;8;1
5/10/2014 17:16;3;0.13;7;2
1/03/2014 16:33;12;0.14;6;1
18/04/2014 13:55;14;0.09;6;1
15/08/2014 13:12;2;0.13;4;1
24/12/2014 13:26;14;0.09;2;1
30/06/2014 13:55;2;0.08;7;2
28/01/2015 23:45;7;0.06;3;1
16/03/2014 16:48;16;0.09;8;2
9/09/2014 14:38;17;0.16;4;1
9/06/2014 14:38;12;0.12;6;2
3/11/2014 20:09;3;0.11;3;1
17/03/2014 17:31;16;0.06;8;1
28/07/2014 21:07;15;0.1;7;2
21/06/2014 16:19;11;0.12;1;1
9/08/2014 14:52;2;0.11;1;1
17/10/2014 22:33;3;0.2;5;1
24/12/2014 16:33;9;0.11;4;1
13/02/2014 16:19;15;0.12;2;2
23/07/2014 23:45;2;0.08;9;1
3/06/2014 13:40;4;0.13;7;1
13/06/2014 14:24;5;0.1;3;1
24/08/2014 18:57;1;0.08;8;1
7/08/2014 16:33;17;0.08;3;1
24/04/2014 15:07;4;0.07;8;1
29/12/2014 18:00;10;0.17;3;1
10/09/2014 18:28;10;0.06;7;1
14/03/2014 18:57;10;0.05;1;2
2/06/2014 12:57;6;0.16;2;2
10/12/2014 14:38;12;0.05;1;2
29/05/2014 17:45;10;0.15;1;1
15/11/2014 23:16;8;0.2;5;1
15/08/2014 18:00;1;0.05;6;1
20/11/2014 20:09;4;0.08;8;1
6/06/2014 19:26;17;0.1;1;2
24/04/2014 13:40;7;0.05;1;1
29/10/2014 18:00;3;0.16;2;1
18/01/2015 19:12;15;0.16;2;1
12/06/2014 21:07;13;0.05;7;1
10/08/2014 15:21;14;0.1;9;1
28/03/2014 16:48;14;0.07;3;1
1/05/2014 22:04;10;0.13;9;1
19/06/2014 14:38;11;0.05;4;2
10/01/2015 19:26;17;0.2;5;1
25/06/2014 20:38;16;0.15;1;2
31/07/2014 14:52;17;0.08;2;1
1/01/2015 16:04;14;0.17;7;1
16/06/2014 21:21;6;0.1;7;1
28/07/2014 23:31;14;0.16;4;1
10/06/2014 23:45;6;0.06;8;1
3/08/2014 20:24;8;0.09;4;1
29/03/2014 21:50;5;0.12;7;2
1/09/2014 22:33;4;0.08;2;1
27/06/2014 19:40;6;0.16;9;1
28/10/2014 15:21;11;0.09;8;1
1/03/2014 15:50;3;0.06;1;1
24/05/2014 18:14;13;0.07;9;1
18/04/2014 13:55;8;0.14;7;1
27/10/2014 20:38;4;0.17;8;1
14/11/2014 18:28;3;0.2;5;1
14/07/2014 21:50;11;0.14;7;1
24/11/2014 20:38;5;0.17;9;1
27/07/2014 14:24;8;0.05;8;1
31/07/2014 13:12;11;0.11;4;2
7/04/2014 16:33;16;0.09;8;1
16/07/2014 23:45;4;0.09;3;1
16/04/2014 23:02;3;0.06;6;2
25/10/2014 22:33;12;0.2;5;1
19/02/2014 23:45;14;0.08;3;1
21/03/2014 18:43;15;0.1;6;1
23/04/2014 16:19;1;0.1;7;1
11/06/2014 16:19;2;0.16;7;2
7/12/2014 21:21;13;0.09;3;1
21/12/2014 13:12;15;0.05;9;2
16/04/2014 0:00;10;0.09;8;1
8/10/2014 16:48;3;0.13;8;1
5/07/2014 23:45;10;0.12;8;1
6/04/2014 17:31;4;0.1;1;2
26/03/2014 13:12;13;0.16;6;2
10/06/2014 21:36;17;0.14;1;2
23/02/2014 22:33;10;0.1;4;1
5/09/2014 23:02;2;0.2;5;1
10/12/2014 22:19;3;0.14;4;2
6/07/2014 15:07;4;0.07;1;2
9/02/2014 16:48;11;0.11;9;2
19/09/2014 21:21;12;0.2;5;1
12/01/2015 20:52;15;0.15;1;2
17/06/2014 14:24;11;0.05;8;1
13/02/2014 16:04;2;0.1;6;1
1/04/2014 14:24;16;0.08;7;1
20/06/2014 16:48;12;0.16;3;1
26/07/2014 19:55;8;0.15;3;1
18/02/2014 20:52;2;0.11;1;1
15/12/2014 23:16;17;0.13;6;1
19/11/2014 16:19;16;0.05;4;1
29/01/2015 21:50;13;0.05;8;1
17/09/2014 13:12;7;0.05;6;1
13/05/2014 23:45;12;0.17;6;1
1/11/2014 15:50;11;0.14;4;1
4/01/2015 15:21;11;0.08;2;2
30/04/2014 19:55;11;0.15;2;1
13/06/2014 22:04;11;0.11;4;1
6/12/2014 0:00;15;0.2;5;1
4/11/2014 23:31;6;0.11;8;1
10/10/2014 18:14;11;0.2;5;1
7/06/2014 22:48;3;0.09;1;1
7/01/2015 16:48;6;0.07;7;2
21/02/2014 21:36;11;0.11;4;2
12/12/2014 20:52;15;0.2;5;1
20/08/2014 14:38;9;0.15;3;1
28/02/2014 15:21;9;0.07;8;2
16/09/2014 20:38;9;0.1;6;1
24/02/2014 23:02;14;0.11;8;1
23/08/2014 16:19;2;0.06;2;1
9/11/2014 17:45;2;0.14;8;1
28/01/2015 21:50;12;0.15;8;1
16/08/2014 13:55;10;0.1;6;1
14/10/2014 14:52;2;0.11;1;2
8/10/2014 14:38;1;0.05;6;2
6/10/2014 16:04;14;0.05;6;1
17/06/2014 18:14;14;0.06;2;1
15/05/2014 22:33;13;0.07;6;2
6/07/2014 14:09;9;0.12;7;1
4/07/2014 15:36;5;0.15;1;1
17/05/2014 17:31;12;0.06;1;1
20/01/2015 16:04;3;0.06;9;1
25/01/2015 15:07;13;0.16;1;1
7/08/2014 19:40;13;0.08;8;1
28/05/2014 20:09;1;0.08;4;1
4/04/2014 14:52;4;0.09;8;2
26/07/2014 23:16;13;0.05;1;2
23/03/2014 22:19;16;0.06;7;1
20/03/2014 19:26;14;0.13;9;1
13/11/2014 17:31;10;0.05;1;1
31/03/2014 14:24;14;0.06;6;1
24/12/2014 21:50;9;0.09;2;1
22/08/2014 19:40;5;0.07;7;1
19/11/2014 13:26;14;0.05;6;1
22/08/2014 19:55;6;0.05;9;1
23/07/2014 12:57;9;0.14;8;1
7/12/2014 13:55;5;0.15;2;2
24/06/2014 17:16;17;0.09;7;2
10/03/2014 17:16;7;0.08;1;2
23/03/2014 21:50;14;0.08;3;1
14/12/2014 14:24;7;0.14;2;2
18/07/2014 19:26;16;0.15;2;1
11/08/2014 21:07;15;0.13;4;2
23/01/2015 20:38;7;0.2;5;1
11/08/2014 18:28;6;0.06;2;1
11/01/2015 22:04;11;0.06;3;2
13/10/2014 20:38;16;0.15;7;1
18/02/2014 17:31;15;0.14;3;1
26/03/2014 19:26;11;0.05;6;1
15/12/2014 19:40;17;0.17;7;1
11/11/2014 15:21;10;0.09;6;1
15/08/2014 16:48;6;0.15;7;1
7/05/2014 21:21;11;0.08;3;1
7/09/2014 13:26;5;0.07;6;2
13/01/2015 17:45;2;0.13;4;1
26/02/2014 0:00;7;0.15;2;1
14/09/2014 14:24;2;0.12;1;1
13/09/2014 23:02;14;0.2;5;1
5/12/2014 16:19;17;0.1;1;2
3/06/2014 0:00;9;0.06;7;1
14/05/2014 22:04;12;0.08;6;2
21/02/2014 19:40;8;0.16;6;1
13/01/2015 0:00;5;0.11;9;1
30/07/2014 18:28;10;0.17;6;1
23/07/2014 16:48;15;0.08;3;1
26/07/2014 22:19;1;0.1;2;1
24/08/2014 20:09;17;0.11;4;1
15/06/2014 15:36;6;0.08;2;1
14/08/2014 19:26;3;0.07;9;1
4/11/2014 17:16;15;0.09;4;1
21/08/2014 16:19;10;0.09;2;1
31/08/2014 18:43;10;0.09;8;1
24/06/2014 16:04;5;0.05;8;2
20/03/2014 13:12;6;0.11;4;2
25/11/2014 13:55;5;0.13;3;1
6/11/2014 19:55;1;0.08;2;1
8/07/2014 19:40;17;0.11;9;1
26/10/2014 21:36;16;0.11;2;1
8/04/2014 18:43;8;0.15;4;1
7/07/2014 23:45;3;0.1;3;1
31/03/2014 21:50;16;0.1;2;1
23/02/2014 16:48;16;0.15;4;2
16/06/2014 23:45;2;0.14;4;1
8/04/2014 15:50;15;0.11;3;1
23/04/2014 17:02;7;0.06;8;1
7/10/2014 13:55;14;0.16;4;1
9/05/2014 13:26;1;0.08;9;1
31/05/2014 13:40;15;0.14;2;1
16/05/2014 20:24;13;0.14;3;1
21/10/2014 17:02;2;0.15;3;1
29/05/2014 15:07;7;0.05;6;2
4/12/2014 17:31;11;0.12;6;1
17/09/2014 14:38;10;0.05;4;1
7/09/2014 18:43;5;0.06;2;1
18/04/2014 22:04;3;0.07;3;1
29/08/2014 20:38;9;0.13;6;1
1/03/2014 19:55;1;0.12;9;2
7/01/2015 20:38;5;0.11;6;2
26/06/2014 21:07;9;0.13;1;1
1/03/2014 14:24;3;0.14;1;1
5/09/2014 20:24;5;0.2;5;1
17/09/2014 13:26;15;0.13;7;1
1/08/2014 13:55;14;0.05;9;1
9/01/2015 22:19;16;0.2;5;1
7/02/2014 18:00;6;0.07;3;1
10/09/2014 16:33;17;0.13;6;2
30/10/2014 15:21;8;0.08;9;1
6/04/2014 23:02;4;0.12;2;1
20/03/2014 17:16;5;0.07;7;1
20/09/2014 17:31;10;0.15;8;1
25/12/2014 21:21;17;0.05;6;1
12/04/2014 15:07;10;0.17;3;1
26/10/2014 22:04;10;0.17;3;1
24/08/2014 15:36;7;0.11;8;1
8/05/2014 15:36;3;0.07;8;2
31/10/2014 14:09;2;0.16;9;1
18/09/2014 23:02;14;0.16;8;2
2/06/2014 23:31;13;0.05;8;1
14/02/2014 22:48;13;0.17;6;1
8/08/2014 0:00;9;0.08;4;2
13/05/2014 23:02;17;0.06;4;1
14/10/2014 20:24;17;0.08;2;1
13/10/2014 21:21;13;0.07;7;2
27/03/2014 22:48;6;0.14;9;2
17/07/2014 19:12;4;0.1;3;1
4/03/2014 0:00;8;0.08;3;1
9/07/2014 19:26;16;0.14;6;2
1/02/2014 15:21;13;0.16;7;1
12/03/2014 18:14;12;0.07;8;1
7/11/2014 19:40;17;0.2;5;1
9/11/2014 16:48;3;0.14;9;2
2/11/2014 16:19;15;0.15;2;1
16/03/2014 19:26;16;0.14;3;1
7/05/2014 16:48;13;0.13;6;1
12/11/2014 17:16;4;0.11;2;2
20/11/2014 14:52;16;0.09;7;2
29/03/2014 18:43;14;0.09;9;1
11/10/2014 19:26;2;0.2;5;1
2/05/2014 22:04;11;0.09;7;1
3/09/2014 21:36;1;0.07;7;1
22/02/2014 20:38;17;0.07;7;1
3/02/2014 14:52;17;0.09;6;1
5/11/2014 18:00;12;0.1;1;2
5/12/2014 20:24;7;0.2;5;1
27/05/2014 20:52;1;0.12;4;2
20/12/2014 13:55;15;0.15;4;1
25/05/2014 15:36;3;0.16;7;2
24/03/2014 22:33;7;0.08;8;1
15/03/2014 19:12;11;0.11;9;1
26/05/2014 14:24;16;0.13;7;1
2/09/2014 0:00;14;0.08;9;1
22/12/2014 13:12;10;0.08;9;2
16/03/2014 22:19;16;0.11;7;1
2/01/2015 23:16;7;0.2;5;1
8/05/2014 18:57;4;0.06;7;2
2/07/2014 13:55;3;0.14;9;1
10/07/2014 17:31;16;0.14;6;2
13/02/2014 18:00;12;0.09;1;2
18/11/2014 23:31;11;0.16;6;1
15/08/2014 16:04;4;0.13;7;1
5/12/2014 20:09;8;0.2;5;1
21/07/2014 17:02;12;0.15;3;1
22/03/2014 21:21;5;0.06;9;1
13/03/2014 22:04;3;0.06;7;2
25/03/2014 18:14;10;0.12;9;1
11/08/2014 13:40;15;0.08;6;1
24/12/2014 14:09;15;0.15;7;1
17/08/2014 21:50;5;0.13;3;1
27/06/2014 16:19;9;0.05;6;1
15/09/2014 19:40;17;0.14;1;1
27/03/2014 18:43;17;0.12;7;1
5/08/2014 17:45;12;0.15;8;2
28/02/2014 22:19;15;0.06;7;2
1/09/2014 13:12;16;0.05;6;2
10/12/2014 13:40;17;0.15;4;1
2/02/2014 13:55;14;0.06;2;2
29/01/2015 13:26;4;0.05;8;1
16/05/2014 22:33;8;0.06;3;2
11/01/2015 19:40;16;0.12;1;1
6/04/2014 22:19;10;0.09;8;1
24/01/2015 13:26;16;0.07;8;2
24/05/2014 18:28;16;0.12;7;1
16/08/2014 16:48;14;0.15;7;2
11/07/2014 19:40;14;0.06;4;1
18/01/2015 19:12;12;0.07;1;1
13/04/2014 20:38;1;0.1;6;1
17/08/2014 20:24;8;0.15;6;2
16/09/2014 21:21;6;0.15;8;1
1/05/2014 19:12;11;0.1;7;1
30/11/2014 23:16;8;0.11;1;1
19/08/2014 16:19;13;0.15;3;1
19/06/2014 18:14;6;0.07;4;1
16/08/2014 21:21;12;0.1;7;1
17/07/2014 23:16;10;0.1;9;1
12/12/2014 16:19;1;0.05;3;1
27/03/2014 17:31;6;0.1;6;2
13/09/2014 13:26;6;0.07;3;1
15/08/2014 17:45;7;0.16;4;1
4/08/2014 16:48;13;0.14;6;1
22/04/2014 17:16;5;0.16;6;2
8/12/2014 13:40;4;0.16;8;1
18/04/2014 16:04;4;0.1;8;1
15/09/2014 0:00;9;0.07;6;1
13/10/2014 14:52;12;0.06;1;2
12/10/2014 19:26;8;0.08;9;1
11/11/2014 15:36;4;0.16;2;1
5/11/2014 21:07;13;0.08;4;1
29/03/2014 13:12;2;0.15;1;1
10/08/2014 21:50;9;0.1;2;1
26/10/2014 20:38;8;0.08;4;1
28/10/2014 18:43;4;0.09;7;2
11/01/2015 16:33;8;0.14;4;1
4/11/2014 21:21;10;0.12;4;1
24/08/2014 17:02;10;0.15;8;1
7/07/2014 14:09;7;0.11;2;2
1/07/2014 12:57;7;0.11;7;1
28/11/2014 15:21;10;0.05;8;1
30/12/2014 23:02;6;0.17;2;1
12/03/2014 21:36;11;0.05;2;2
27/09/2014 22:04;11;0.2;5;1
5/06/2014 18:57;5;0.11;1;1
17/05/2014 22:19;9;0.16;2;1
3/08/2014 18:28;4;0.15;1;1
14/03/2014 20:24;14;0.09;3;1
11/10/2014 19:26;16;0.2;5;1
2/10/2014 22:48;11;0.15;3;2
1/07/2014 21:50;6;0.05;2;2
16/05/2014 20:24;4;0.1;7;1
9/09/2014 18:57;14;0.07;8;2
11/02/2014 18:57;3;0.11;7;2
4/05/2014 21:36;9;0.06;1;1
10/09/2014 13:55;15;0.16;4;1
16/04/2014 18:57;13;0.14;4;2
20/05/2014 16:33;8;0.06;9;2
14/04/2014 0:00;14;0.16;8;1
2/04/2014 16:04;14;0.17;4;1
4/10/2014 15:21;8;0.08;1;2
27/07/2014 14:52;17;0.12;3;1
1/08/2014 19:26;11;0.08;4;1
29/05/2014 20:52;3;0.13;2;2
11/04/2014 15:07;17;0.09;9;1
15/11/2014 18:57;14;0.2;5;1
16/04/2014 23:16;16;0.05;7;1
15/12/2014 15:07;4;0.07;4;1
13/06/2014 20:52;12;0.07;2;2
22/02/2014 17:16;10;0.14;9;1
15/10/2014 20:38;9;0.16;6;1
20/04/2014 23:02;7;0.1;9;1
12/12/2014 22:33;1;0.2;5;1
26/05/2014 15:36;5;0.06;1;2
12/08/2014 21:07;14;0.17;3;2
17/08/2014 15:36;4;0.07;1;1
30/07/2014 15:07;17;0.07;9;2
13/04/2014 12:57;6;0.1;3;1
21/04/2014 20:38;5;0.13;1;1
29/03/2014 21:21;8;0.07;7;1
18/06/2014 19:12;12;0.09;2;2
4/05/2014 0:00;16;0.16;1;1
27/05/2014 23:02;12;0.16;7;1
23/07/2014 22:48;7;0.14;3;1
7/11/2014 13:12;9;0.1;6;2
25/03/2014 21:21;6;0.13;2;1
12/06/2014 13:26;9;0.14;4;1
14/09/2014 16:48;17;0.05;6;1
26/06/2014 22:33;14;0.16;8;1
11/10/2014 18:28;16;0.2;5;1
23/11/2014 22:04;4;0.07;6;2
7/12/2014 18:57;2;0.06;2;1
28/12/2014 20:09;7;0.08;1;1
5/05/2014 0:00;14;0.07;6;1
6/04/2014 23:02;9;0.05;7;2
14/08/2014 23:45;10;0.06;4;1
21/01/2015 13:55;6;0.06;9;1
25/03/2014 13:55;15;0.08;4;1
19/05/2014 23:31;5;0.11;2;1
31/08/2014 17:31;4;0.08;3;1
20/08/2014 22:48;14;0.05;4;1
23/08/2014 17:31;1;0.17;1;2
9/10/2014 17:02;15;0.15;9;1
18/03/2014 23:16;15;0.05;9;1
27/12/2014 18:14;11;0.2;5;1
10/11/2014 18:57;5;0.17;1;1
3/12/2014 17:45;14;0.13;2;2
7/06/2014 16:04;6;0.16;9;1
7/05/2014 18:00;15;0.07;1;2
18/11/2014 19:55;2;0.06;2;1
4/10/2014 19:40;4;0.2;5;1
14/12/2014 22:48;7;0.05;3;2
21/04/2014 18:00;2;0.14;4;1
5/09/2014 19:55;9;0.2;5;1
13/02/2014 18:57;9;0.15;7;1
27/12/2014 19:26;14;0.2;5;1
7/12/2014 20:24;15;0.1;6;2
